
dccn-l029.dccn.nl: 
                                                                                  Req'd    Req'd       Elap
Job ID                  Username    Queue    Jobname          SessID  NDS   TSK   Memory   Time    S   Time
10072690.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   4078   --       1    2gb  08:23:00 C       --    dccn-c021
10072691.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   4217   --       1    2gb  08:23:00 C       --    dccn-c021
10072692.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   4369   --       1    2gb  08:23:00 C       --    dccn-c021
10072693.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   4507   --       1    2gb  08:23:00 C       --    dccn-c021
10072694.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   4657   --       1    2gb  08:23:00 C       --    dccn-c021
10072695.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   4887   --       1    2gb  08:23:00 C       --    dccn-c021
10072696.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   4949   --       1    2gb  08:23:00 C       --    dccn-c021
10072697.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   5032   --       1    2gb  08:23:00 C       --    dccn-c021
10072698.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   5225   --       1    2gb  08:23:00 C       --    dccn-c021
10072699.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   5329   --       1    2gb  08:23:00 C       --    dccn-c021
10072700.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   5510   --       1    2gb  08:23:00 C       --    dccn-c021
10072701.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   5702   --       1    2gb  08:23:00 C       --    dccn-c021
10072702.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   6119   --       1    2gb  08:23:00 C       --    dccn-c021
10072703.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   6250   --       1    2gb  08:23:00 C       --    dccn-c021
10072704.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   6276   --       1    2gb  08:23:00 C       --    dccn-c021
10072705.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   6373   --       1    2gb  08:23:00 C       --    dccn-c021
10072706.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   6473   --       1    2gb  08:23:00 C       --    dccn-c021
10072707.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   6540   --       1    2gb  08:23:00 C       --    dccn-c021
10072708.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   7041   --       1    2gb  08:23:00 C       --    dccn-c021
10072709.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   7075   --       1    2gb  08:23:00 C       --    dccn-c021
10072710.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   7228   --       1    2gb  08:23:00 C       --    dccn-c021
10072711.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   7383   --       1    2gb  08:23:00 C       --    dccn-c021
10072712.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   7575   --       1    2gb  08:23:00 C       --    dccn-c021
10072713.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  51329   --       1    2gb  08:23:00 C       --    dccn-c006
10072714.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  51347   --       1    2gb  08:23:00 C       --    dccn-c006
10072715.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  51385   --       1    2gb  08:23:00 C       --    dccn-c006
10072716.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  51436   --       1    2gb  08:23:00 C       --    dccn-c006
10072717.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  51675   --       1    2gb  08:23:00 C       --    dccn-c006
10072718.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  51785   --       1    2gb  08:23:00 C       --    dccn-c006
10072719.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  51892   --       1    2gb  08:23:00 C       --    dccn-c006
10072720.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  51962   --       1    2gb  08:23:00 C       --    dccn-c006
10072721.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  52055   --       1    2gb  08:23:00 C       --    dccn-c006
10072722.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  52124   --       1    2gb  08:23:00 C       --    dccn-c006
10072723.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  52269   --       1    2gb  08:23:00 C       --    dccn-c006
10072724.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  52392   --       1    2gb  08:23:00 C       --    dccn-c006
10072725.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  52571   --       1    2gb  08:23:00 C       --    dccn-c006
10072726.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  52751   --       1    2gb  08:23:00 C       --    dccn-c006
10072727.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  52932   --       1    2gb  08:23:00 C       --    dccn-c006
10072728.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  53108   --       1    2gb  08:23:00 C       --    dccn-c006
10072729.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  53239   --       1    2gb  08:23:00 C       --    dccn-c006
10072730.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  53268   --       1    2gb  08:23:00 C       --    dccn-c006
10072731.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  53566   --       1    2gb  08:23:00 C       --    dccn-c020
10072732.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  53635   --       1    2gb  08:23:00 C       --    dccn-c020
10072733.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  53726   --       1    2gb  08:23:00 C       --    dccn-c020
10072734.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   9743   --       1    2gb  08:23:00 C       --    dccn-c021
10072735.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   9761   --       1    2gb  08:23:00 C       --    dccn-c021
10072736.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   9779   --       1    2gb  08:23:00 C       --    dccn-c021
10072737.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   9797   --       1    2gb  08:23:00 C       --    dccn-c021
10072738.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   9815   --       1    2gb  08:23:00 C       --    dccn-c021
10072739.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   9833   --       1    2gb  08:23:00 C       --    dccn-c021
10072740.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   9872   --       1    2gb  08:23:00 C       --    dccn-c021
10072741.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   9994   --       1    2gb  08:23:00 C       --    dccn-c021
10072742.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  10060   --       1    2gb  08:23:00 C       --    dccn-c021
10072743.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  10078   --       1    2gb  08:23:00 C       --    dccn-c021
10072744.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  10203   --       1    2gb  08:23:00 C       --    dccn-c021
10072745.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  10334   --       1    2gb  08:23:00 C       --    dccn-c021
10072746.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  10444   --       1    2gb  08:23:00 C       --    dccn-c021
10072747.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  10462   --       1    2gb  08:23:00 C       --    dccn-c021
10072748.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  54607   --       1    2gb  08:23:00 C       --    dccn-c006
10072749.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  10538   --       1    2gb  08:23:00 C       --    dccn-c007
10072750.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  10560   --       1    2gb  08:23:00 C       --    dccn-c007
10072751.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  10593   --       1    2gb  08:23:00 C       --    dccn-c007
10072752.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  10651   --       1    2gb  08:23:00 C       --    dccn-c007
10072753.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  10763   --       1    2gb  08:23:00 C       --    dccn-c007
10072754.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  10855   --       1    2gb  08:23:00 C       --    dccn-c007
10072755.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  10980   --       1    2gb  08:23:00 C       --    dccn-c007
10072756.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  11106   --       1    2gb  08:23:00 C       --    dccn-c007
10072757.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  11235   --       1    2gb  08:23:00 C       --    dccn-c007
10072758.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  11357   --       1    2gb  08:23:00 C       --    dccn-c007
10072759.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  11489   --       1    2gb  08:23:00 C       --    dccn-c007
10072760.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  12532   --       1    2gb  08:23:00 C       --    dccn-c007
10072761.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  12845   --       1    2gb  08:23:00 C       --    dccn-c007
10072762.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  12868   --       1    2gb  08:23:00 C       --    dccn-c007
10072763.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  12904   --       1    2gb  08:23:00 C       --    dccn-c007
10072764.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  12951   --       1    2gb  08:23:00 C       --    dccn-c007
10072765.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  13027   --       1    2gb  08:23:00 C       --    dccn-c007
10072766.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  13136   --       1    2gb  08:23:00 C       --    dccn-c007
10072767.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  13263   --       1    2gb  08:23:00 C       --    dccn-c007
10072768.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  13394   --       1    2gb  08:23:00 C       --    dccn-c007
10072769.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  13524   --       1    2gb  08:23:00 C       --    dccn-c007
10072770.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  13655   --       1    2gb  08:23:00 C       --    dccn-c007
10072771.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  13787   --       1    2gb  08:23:00 C       --    dccn-c007
10072772.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  13922   --       1    2gb  08:23:00 C       --    dccn-c007
10072773.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  14088   --       1    2gb  08:23:00 C       --    dccn-c007
10072774.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  14251   --       1    2gb  08:23:00 C       --    dccn-c007
10072775.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  14434   --       1    2gb  08:23:00 C       --    dccn-c007
10072776.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  14694   --       1    2gb  08:23:00 C       --    dccn-c007
10072777.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  15006   --       1    2gb  08:23:00 C       --    dccn-c007
10072778.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  15405   --       1    2gb  08:23:00 C       --    dccn-c007
10072779.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  15574   --       1    2gb  08:23:00 C       --    dccn-c007
10072780.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  15641   --       1    2gb  08:23:00 C       --    dccn-c007
10072781.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  15750   --       1    2gb  08:23:00 C       --    dccn-c007
10072782.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  15892   --       1    2gb  08:23:00 C       --    dccn-c007
10072783.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  16145   --       1    2gb  08:23:00 C       --    dccn-c007
10072784.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  16279   --       1    2gb  08:23:00 C       --    dccn-c007
10072785.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  16333   --       1    2gb  08:23:00 C       --    dccn-c007
10072786.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  16429   --       1    2gb  08:23:00 C       --    dccn-c007
10072787.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  16552   --       1    2gb  08:23:00 C       --    dccn-c007
10072788.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  16693   --       1    2gb  08:23:00 C       --    dccn-c007
10072789.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  16812   --       1    2gb  08:23:00 C       --    dccn-c007
10072790.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  17015   --       1    2gb  08:23:00 C       --    dccn-c007
10072791.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  17297   --       1    2gb  08:23:00 C       --    dccn-c007
10072792.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  17456   --       1    2gb  08:23:00 C       --    dccn-c007
10072793.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  17556   --       1    2gb  08:23:00 C       --    dccn-c007
10072794.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  17664   --       1    2gb  08:23:00 C       --    dccn-c007
10072795.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  17982   --       1    2gb  08:23:00 C       --    dccn-c007
10072796.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  29125   --       1    2gb  08:23:00 C       --    dccn-c025
10072797.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  29143   --       1    2gb  08:23:00 C       --    dccn-c025
10072798.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  29175   --       1    2gb  08:23:00 C       --    dccn-c025
10072799.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  29232   --       1    2gb  08:23:00 C       --    dccn-c025
10072800.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  29310   --       1    2gb  08:23:00 C       --    dccn-c025
10072801.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  29405   --       1    2gb  08:23:00 C       --    dccn-c025
10072802.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  29517   --       1    2gb  08:23:00 C       --    dccn-c025
10072803.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  29696   --       1    2gb  08:23:00 C       --    dccn-c025
10072804.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  29820   --       1    2gb  08:23:00 C       --    dccn-c025
10072805.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  29954   --       1    2gb  08:23:00 C       --    dccn-c025
10072806.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  30088   --       1    2gb  08:23:00 C       --    dccn-c025
10072807.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  30225   --       1    2gb  08:23:00 C       --    dccn-c025
10072808.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  30355   --       1    2gb  08:23:00 C       --    dccn-c025
10072809.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  30482   --       1    2gb  08:23:00 C       --    dccn-c025
10072810.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  30657   --       1    2gb  08:23:00 C       --    dccn-c025
10072811.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011  30817   --       1    2gb  08:23:00 C       --    dccn-c025
10072812.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   2699   --       1    2gb  08:23:00 C       --    dccn-c019
10072813.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   2723   --       1    2gb  08:23:00 C       --    dccn-c019
10072814.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   2752   --       1    2gb  08:23:00 C       --    dccn-c019
10072815.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   2789   --       1    2gb  08:23:00 C       --    dccn-c019
10072816.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   2844   --       1    2gb  08:23:00 C       --    dccn-c019
10072817.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   2926   --       1    2gb  08:23:00 C       --    dccn-c019
10072818.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3076   --       1    2gb  08:23:00 C       --    dccn-c019
10072819.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3194   --       1    2gb  08:23:00 C       --    dccn-c019
10072820.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3293   --       1    2gb  08:23:00 C       --    dccn-c019
10072821.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3434   --       1    2gb  08:23:00 C       --    dccn-c019
10072822.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3557   --       1    2gb  08:23:00 C       --    dccn-c019
10072823.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3716   --       1    2gb  08:23:00 C       --    dccn-c019
10072824.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   3852   --       1    2gb  08:23:00 C       --    dccn-c019
10072825.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   4017   --       1    2gb  08:23:00 C       --    dccn-c019
10072826.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   4183   --       1    2gb  08:23:00 C       --    dccn-c019
10072827.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   4330   --       1    2gb  08:23:00 C       --    dccn-c019
10072828.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   4450   --       1    2gb  08:23:00 C       --    dccn-c019
10072829.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   4606   --       1    2gb  08:23:00 C       --    dccn-c019
10072830.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   4826   --       1    2gb  08:23:00 C       --    dccn-c019
10072831.dccn-l029.dcc  natbie      matlab   natbie_dccn_c011   4953   --       1    2gb  08:23:00 C       --    dccn-c019
